id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
369c549c-1d7f-4d40-9191-ce1beaa022c5,Rhavi Carvalho,1958-03-20,765.810.413-05,01685-947,Moreira,PE,Brasil,M,0800 593 9512,76581041305@exemplo.com.br,2026-03-29
57ea6ca1-ebac-4bed-91a5-7acb683f814e,Lucas Gabriel Guerra,1982-06-06,330.336.319-59,11186-881,Novaes de Ferreira,AM,Brasil,M,81 4365-4506,33033631959@exemplo.com.br,2024-11-27
12902e08-18f9-42bb-a01e-15e27c619470,Augusto Jesus,1939-06-10,057.062.561-15,61900-598,Ramos,SP,Brasil,M,41 7880-0339,05706256115@exemplo.com.br,2025-02-08
b68a1b3a-6843-4ab3-8b52-9178524ca4f2,Sr. Leandro Andrade,1975-12-26,038.594.104-08,20645-484,Sales,MS,Brasil,F,+55 (031) 2460 3051,03859410408@exemplo.com.br,2025-03-24
cf8234a5-9e66-4b8f-8ec6-0e62420ceca5,Ravi Lucca da Paz,1977-11-15,872.297.724-44,66995-761,Guerra de Câmara,DF,Brasil,M,+55 (061) 4638 1018,87229772444@exemplo.com.br,2025-06-13
e1d4251f-d450-4b62-a784-f8496cb959d9,Igor Garcia,1940-06-30,611.476.391-73,78488516,Vargas,MS,Brasil,M,(071) 7723 7194,61147639173@exemplo.com.br,2025-12-04
73c9d259-7064-4168-96cd-46b8351e9474,Cecilia Cassiano,1941-09-25,765.343.946-65,05357-977,Pereira,SE,Brasil,M,+55 11 0058-5975,76534394665@exemplo.com.br,2024-10-27
fa58ae02-30ed-437f-b555-bc140f449d99,Mariane Rezende,1999-07-09,299.415.053-88,16012346,Santos de Sá,BA,Brasil,F,81 8160 5495,29941505388@exemplo.com.br,2025-03-30
bd690965-d4ad-46a9-aed4-60f3f5a58f97,Maria Luísa Jesus,2004-02-10,284.878.548-85,15259416,Campos,MS,Brasil,F,+55 21 8668-1450,28487854885@exemplo.com.br,2025-05-02
5e8bedbf-c48b-4ade-aed6-a9c6521965de,Lucas Gabriel Nogueira,2001-05-29,705.578.507-65,55871812,Borges da Mata,RR,Brasil,M,21 5676 6384,70557850765@exemplo.com.br,2025-10-11
64366d97-6241-45a7-ab6f-73c0167c1300,Breno Costa,1958-09-23,728.039.777-19,62520-742,Campos,MA,Brasil,M,(011) 6800 2570,72803977719@exemplo.com.br,2025-05-03
212f24d9-5b84-4eea-992e-0999754b2ca1,Eduardo Ramos,1992-06-29,733.544.569-10,21857-818,da Rocha do Galho,RS,Brasil,F,41 0244 3229,73354456910@exemplo.com.br,2025-05-02
b419b283-8c08-474d-bc45-b373a954c7a1,Sra. Manuella Freitas,1937-11-16,473.313.723-84,64247865,Ribeiro,AL,Brasil,M,11 1897 3517,47331372384@exemplo.com.br,2026-05-08
8652a2c0-9845-4479-9f4e-979740b01a44,André Correia,1984-03-09,272.637.621-76,48307765,Mendes,SE,Brasil,M,(051) 7564-6688,27263762176@exemplo.com.br,2024-12-17
8d14f440-5ffa-464b-b1b3-70fc2eebd543,Sr. Oliver Moura,2007-04-01,983.957.309-53,04034632,Caldeira,MG,Brasil,M,51 6112 6475,98395730953@exemplo.com.br,2025-06-15
50b8128b-07d9-40f0-83e7-448dc525eccd,Ana Luiza Cavalcante,2000-02-22,357.221.995-84,09921-760,Fernandes,ES,Brasil,M,0800 637 6180,35722199584@exemplo.com.br,2025-09-29
76cc629e-5e3b-41c6-bfde-537936089cb8,Sr. Liam Caldeira,1959-06-09,978.942.821-15,57020222,Aragão Alegre,MG,Brasil,M,+55 (021) 5248-3317,97894282115@exemplo.com.br,2026-02-26
d0c0ad65-7a4a-49bf-a0f3-cbfdcfec648d,Dra. Maria Luísa Dias,1960-08-10,764.839.145-31,60703-208,Siqueira das Flores,CE,Brasil,M,+55 (051) 9615-7903,76483914531@exemplo.com.br,2025-01-24
bfdb1214-647a-400b-a7b2-a60007ee2588,Augusto Novais,1952-04-11,500.100.877-59,46155294,Araújo da Praia,RN,Brasil,M,+55 11 9396-8273,50010087759@exemplo.com.br,2024-11-19
b9e23505-a208-46d5-92d8-c7d58a0b222a,Hellena Aparecida,1989-04-27,448.542.628-99,19854611,Andrade,RJ,Brasil,F,31 5894-0809,44854262899@exemplo.com.br,2025-09-15
2c70b7c4-aa23-415a-9e0c-ab728020607f,Ágatha Monteiro,1980-11-13,844.256.680-07,66058577,Nunes de Machado,TO,Brasil,F,61 8834 6653,84425668007@exemplo.com.br,2026-04-20
68912da7-e856-43b1-9f24-6af2b33c34e6,Léo Vasconcelos,1981-01-23,644.540.011-43,49677-159,da Rocha,SP,Brasil,M,0900-191-0589,64454001143@exemplo.com.br,2024-09-02
d0649e74-232b-4a9f-92ab-9c4e81df4986,Enzo Rodrigues,1963-04-14,174.270.632-61,91891886,Teixeira,MA,Brasil,M,61 0222-3069,17427063261@exemplo.com.br,2025-04-17
a2039be4-91f0-4047-8d4a-da1272f6e7fb,Pedro Vargas,1994-11-13,145.542.831-43,62976905,Jesus,RJ,Brasil,F,71 6787-3765,14554283143@exemplo.com.br,2024-10-01
3ad33527-78a1-4e65-8c3d-84e32cd2f8ea,Isabella Dias,1962-10-30,177.853.911-99,59933616,Vargas do Galho,RR,Brasil,M,+55 11 8868-2257,17785391199@exemplo.com.br,2025-09-24
2cb7da15-0292-45a9-80b1-8f8563682333,Cauã Cassiano,1948-08-14,438.155.175-31,05160-755,Souza Alegre,AL,Brasil,F,31 6954 3037,43815517531@exemplo.com.br,2026-01-19
6f06a274-a722-4c03-a578-1cca0c82aed9,Raul Teixeira,1987-09-16,547.048.259-61,09087974,da Mota do Galho,AC,Brasil,F,(081) 6918-7912,54704825961@exemplo.com.br,2025-05-01
c03d48d0-f3da-4705-8a20-de9b976c1a14,Olivia Azevedo,1951-01-11,025.188.842-92,57811-858,Cassiano,RJ,Brasil,M,11 7229-0206,02518884292@exemplo.com.br,2026-02-09
905caa53-5167-4548-b560-07209bfe309d,Sr. Felipe Macedo,1990-02-11,617.722.035-75,37824-225,Jesus da Prata,RJ,Brasil,M,+55 (051) 5952-2035,61772203575@exemplo.com.br,2025-02-15
1a5c75e4-c927-483a-94e8-1b79f531b73d,Marcos Vinicius Guerra,1989-11-26,326.876.504-19,22297-162,Monteiro,DF,Brasil,M,41 8552 4532,32687650419@exemplo.com.br,2026-03-22
c31811c9-d15c-436c-8dce-018ff1e4f216,Mateus Araújo,1939-05-17,920.543.531-85,39191295,Borges,AP,Brasil,F,+55 31 6709-8190,92054353185@exemplo.com.br,2025-01-07
36f8853a-7793-4748-973e-4d0ba6f43317,Maitê Ribeiro,1985-08-20,290.737.792-21,15870-328,Pires de da Rocha,CE,Brasil,F,(081) 8154-8739,29073779221@exemplo.com.br,2024-10-26
e668a63d-7b8d-4e12-a484-93ad05f2554a,Luna Castro,1979-09-26,438.636.640-70,50731627,Fonseca,SP,Brasil,M,+55 31 2751 8709,43863664070@exemplo.com.br,2025-10-21
814fd481-251e-4a35-86e1-c963fa289f7f,Nicole Machado,2005-10-22,050.278.989-28,21731373,Souza,PI,Brasil,M,+55 (041) 0704 3368,05027898928@exemplo.com.br,2025-08-02
c4de0424-0761-48b5-a71d-22bf44243b23,Alana Farias,1983-09-17,274.148.468-79,91798-291,Carvalho,AP,Brasil,F,31 1242-9597,27414846879@exemplo.com.br,2026-01-12
b5c71993-fd52-423f-bb9b-d75edbed341a,Vinícius Cunha,1988-01-16,570.362.054-75,88012701,da Cunha de Lopes,AM,Brasil,M,+55 (084) 6454-4523,57036205475@exemplo.com.br,2026-06-01
1e1d633a-cb02-41b4-bd4d-7856ff6d4e47,Matheus Alves,1956-11-15,346.220.227-55,22907-818,Almeida,AM,Brasil,F,+55 (061) 3632 7521,34622022755@exemplo.com.br,2025-04-14
2025d1e7-75a7-4b5e-8ae8-5f85e5997adc,Sra. Sophie Melo,1990-03-28,140.341.219-27,61857-054,Oliveira da Serra,GO,Brasil,M,+55 (021) 9839 1440,14034121927@exemplo.com.br,2024-06-16
e6ccc5b7-7f5f-43b4-8152-d3598f7dd0f2,Dra. Milena Novaes,2007-01-27,939.407.526-06,39099-397,Gonçalves,MS,Brasil,M,(051) 4074 4719,93940752606@exemplo.com.br,2025-12-11
1daadcc3-bc19-4356-9303-477433870abe,Júlia Fonseca,1972-01-14,394.738.958-38,01638388,Machado da Praia,MA,Brasil,M,+55 (041) 9640-4959,39473895838@exemplo.com.br,2025-12-08
3f4b3c92-301c-4700-94cb-dd6f042cb66e,Emanuella Vargas,1993-03-16,764.867.086-99,64177-289,Moraes,PE,Brasil,F,+55 51 9968 4650,76486708699@exemplo.com.br,2025-11-08
a42ef4fb-1be7-4dbd-a9fd-7de118af5ecd,Isaac Alves,1958-01-26,717.975.205-22,69610-478,Freitas de Pereira,RS,Brasil,F,+55 (061) 9669-5142,71797520522@exemplo.com.br,2026-03-10
157aea88-6fca-499b-9cc9-0ac72af995c8,Milena Alves,1994-09-26,375.139.388-35,95805350,Viana de Costela,ES,Brasil,F,(011) 0884 5904,37513938835@exemplo.com.br,2024-06-21
d6149b5c-e0b1-4c6c-abaf-d47c346bd9ae,Sarah Carvalho,1952-03-15,396.699.051-86,71896297,Jesus,MG,Brasil,M,+55 61 4711-7848,39669905186@exemplo.com.br,2024-12-27
8a0e0751-4958-4cdb-8856-45ff5dd8e34b,Sr. Diogo Fonseca,1999-09-20,317.032.924-94,87709001,Rezende,BA,Brasil,F,+55 71 8302-7832,31703292494@exemplo.com.br,2025-03-14
71f1f7bb-5741-4882-8839-95854d8077dc,Srta. Maria Fernanda da Rosa,2003-07-13,167.995.957-30,14293173,Borges do Sul,MA,Brasil,F,51 2008 6907,16799595730@exemplo.com.br,2025-08-18
d6aa2b0a-fbaf-4353-bcfe-ff3d25b18ce6,Hellena Melo,1990-07-05,663.603.795-86,92193849,Garcia,RN,Brasil,F,+55 (011) 5745 4002,66360379586@exemplo.com.br,2025-09-15
22a95e04-8de3-49d0-89ff-2f844722b0e6,Sr. Matteo Alves,1937-07-28,558.517.428-67,71002569,Abreu de Minas,SP,Brasil,F,71 7591 0424,55851742867@exemplo.com.br,2024-11-22
c40ed46d-7e03-484e-b2df-05992187c94d,Davi Miguel Pimenta,1982-02-06,618.136.275-71,18373737,Fernandes de Peixoto,MT,Brasil,F,(051) 7444-5720,61813627571@exemplo.com.br,2024-12-14
3b8d8d60-4f78-4d0d-a4d7-08ebde8423a0,Ana Julia Oliveira,1957-01-24,122.029.187-16,25893913,Lima,PR,Brasil,M,(081) 5747-4597,12202918716@exemplo.com.br,2025-01-23
90ede762-d14f-4622-b745-f9b8b6d3c5d2,Nina Cassiano,1936-07-04,769.716.294-26,05047508,Abreu,SC,Brasil,M,(061) 0717 4066,76971629426@exemplo.com.br,2026-01-09
aa819c15-4f2a-4cb2-8c8e-bba07450f0d0,Luísa Marques,1947-01-09,818.307.067-84,05464826,Vieira do Sul,SP,Brasil,F,0900-780-5779,81830706784@exemplo.com.br,2025-10-12
8419e0da-6a1a-4291-b1d5-d6684a31dd7b,Carolina Mendonça,1938-05-16,762.302.881-61,81297-099,Marques Grande,AM,Brasil,M,+55 (051) 2435-5447,76230288161@exemplo.com.br,2026-03-26
649b358a-09f1-4f2d-9edd-43356bb6ceba,Srta. Sabrina Pastor,1952-08-05,963.643.720-43,25964264,da Mata,MT,Brasil,F,+55 84 9105 9579,96364372043@exemplo.com.br,2024-08-18
9d777a0c-575f-44a3-9ada-78c73ec4caca,Danilo Cavalcante,1960-08-16,439.829.739-41,62916615,Camargo de Goiás,PE,Brasil,M,11 1911 2834,43982973941@exemplo.com.br,2025-06-11
a3d293ba-8bbf-4dd5-9397-d3fc0966cc69,Dr. Théo da Luz,1977-09-14,773.594.252-48,79154-045,Silva,PA,Brasil,F,+55 71 9998-0498,77359425248@exemplo.com.br,2025-03-02
039e11d8-dec5-4f81-ac00-40a77874d57f,Lunna Lima,1997-12-19,539.148.567-47,95917985,Rios da Serra,ES,Brasil,F,+55 (021) 4741-8641,53914856747@exemplo.com.br,2024-08-25
cf6f77f7-7403-4c33-b52a-9a130e0e608f,Sr. Davi Luiz Costa,1957-04-18,904.118.657-24,33706-090,Rezende de Minas,TO,Brasil,F,81 6686-4859,90411865724@exemplo.com.br,2025-08-12
4bf7d7bc-4dfa-4447-ba4d-85ceced66cf0,Dr. Brayan Machado,2004-02-12,895.175.732-13,44156474,Nogueira das Pedras,RR,Brasil,F,0800-110-9467,89517573213@exemplo.com.br,2024-09-29
d799b6fc-919e-4d21-a562-ce2dd27fc8a5,Lorena Siqueira,1978-05-28,249.574.188-53,34587482,Duarte,MS,Brasil,M,71 5276 6611,24957418853@exemplo.com.br,2026-01-20
dc80dc0b-609e-4d82-a9f8-e31bfaf4f44b,Rafael Machado,1994-01-06,828.057.245-41,66430-078,Montenegro de Ramos,RR,Brasil,F,+55 51 6265 8542,82805724541@exemplo.com.br,2026-04-24
51e2615a-800f-4e24-9f99-0ea0772f0910,Ísis Silveira,1985-03-23,658.288.184-77,97969676,Vasconcelos da Serra,PR,Brasil,M,(041) 2866 4704,65828818477@exemplo.com.br,2025-05-19
ede5196e-c1b0-4764-a684-995dc8788bc9,Sr. Davi Vasconcelos,1987-12-16,391.534.456-68,78860-595,da Cruz,RN,Brasil,F,41 8546 9172,39153445668@exemplo.com.br,2025-02-13
8fe5bf1f-0852-4db6-8aae-107321e4b4f2,Ana Vitória Campos,2005-11-04,566.632.247-87,61530-179,da Rosa,PR,Brasil,M,+55 (011) 6572 0448,56663224787@exemplo.com.br,2025-12-08
6c9b1830-cfb0-428b-b763-8ddc7e61ac10,Melina Correia,1987-04-21,891.909.155-94,48100-963,Martins de Minas,PE,Brasil,M,+55 71 2001 0011,89190915594@exemplo.com.br,2024-11-05
a2408ea6-bc68-4dda-b7eb-c8177cd9b2e1,Luan Alves,2005-07-06,272.819.205-52,11006534,Araújo Grande,AC,Brasil,M,+55 (041) 0277 0608,27281920552@exemplo.com.br,2024-09-01
4c95e8e7-078a-40ed-bfab-94c6e1963c0e,Dr. Mateus Guerra,2007-11-16,569.210.059-18,79949-979,Santos,RR,Brasil,M,31 4274 7902,56921005918@exemplo.com.br,2026-05-14
c23de1dc-8e67-4048-b154-59a895055c2d,Valentim Sales,1992-02-04,191.829.301-30,16251-169,Pacheco de Minas,PB,Brasil,M,+55 81 9455-3689,19182930130@exemplo.com.br,2024-12-06
f4375668-6810-42fe-936c-a4c1d5ce4267,Ana Carolina Gomes,1995-09-27,569.139.141-61,58437-897,das Neves,CE,Brasil,M,21 5149 6180,56913914161@exemplo.com.br,2025-07-01
68b2154d-3e94-4e26-92db-dad287e6c15f,Dr. Luigi Mendes,1954-03-18,256.139.457-23,84147-848,Pacheco,MS,Brasil,F,51 8906 0130,25613945723@exemplo.com.br,2025-10-21
95aff44f-5bdd-4d2c-b2e9-6293b720383c,José Pedro Sousa,1950-09-02,485.642.966-08,88839-357,Aparecida,CE,Brasil,M,+55 (084) 9326 2203,48564296608@exemplo.com.br,2024-10-14
0bf594fc-1268-42c4-9824-ed93e6e3ff7c,Thales Moura,2003-06-21,265.397.047-26,01255647,Barbosa,MT,Brasil,M,(084) 3685 4820,26539704726@exemplo.com.br,2025-12-16
cc5ff2a5-116b-42c8-ad7c-ed4a0646727d,Olívia Pires,1936-08-21,289.487.097-85,85611646,Fogaça do Amparo,AP,Brasil,F,31 4384 0766,28948709785@exemplo.com.br,2024-10-19
09a30528-730e-423a-905f-fd71689ca540,Maya Moura,1979-07-30,082.956.848-45,58783633,Sampaio do Amparo,MS,Brasil,M,0800-836-5989,08295684845@exemplo.com.br,2026-02-16
536e5c93-c4e7-4e34-8953-10d79bd4bad2,Sra. Olívia Silva,1957-12-09,189.367.743-72,43136166,da Mata,PI,Brasil,F,0800-655-9630,18936774372@exemplo.com.br,2024-07-01
2b22444f-8adb-45e7-98be-93226741a640,Theo Vieira,1979-11-22,963.259.747-20,12669-695,Abreu da Serra,AP,Brasil,F,+55 71 1347-0426,96325974720@exemplo.com.br,2025-05-13
f5daee63-e335-492a-96c5-eb484909097b,Sr. Henrique Nascimento,1988-06-20,715.906.008-03,53254940,Martins,BA,Brasil,F,+55 81 2523 5549,71590600803@exemplo.com.br,2025-12-22
75bc579e-5ed8-4a9d-85bb-dc6395003376,Dr. Igor Andrade,1992-04-14,499.453.588-09,09619-671,Vieira das Flores,PB,Brasil,M,+55 31 8749-2747,49945358809@exemplo.com.br,2025-12-04
2a7293bc-032b-43d6-b1d4-982cecfdf0fd,Henry Guerra,1937-09-01,887.579.727-26,17536-766,Moraes,RO,Brasil,F,+55 11 4189 4840,88757972726@exemplo.com.br,2026-04-22
e7d6c36f-b751-42d3-94f2-006215117e31,Luan da Cunha,1983-12-08,302.763.163-94,32435426,da Costa,PR,Brasil,F,(071) 9285 2176,30276316394@exemplo.com.br,2025-02-14
b90b6ee4-67e2-4490-9435-521705310978,Yasmin Borges,1958-05-03,375.401.548-21,54440-919,Rodrigues,MT,Brasil,M,0500 103 6005,37540154821@exemplo.com.br,2025-01-14
c77857c7-8395-49b7-bbe9-66c0dd88b1f3,Caroline Alves,1980-01-12,313.653.650-93,44222-069,Nunes,AP,Brasil,F,+55 (084) 5557-4396,31365365093@exemplo.com.br,2026-02-07
f584e9b4-a66d-4b22-9f26-ccfe7c577d81,Renan Rodrigues,1985-06-25,064.391.920-71,31981-665,Alves,AC,Brasil,M,84 3485 3595,06439192071@exemplo.com.br,2025-03-08
e3e97dfe-2d9a-4f49-9b08-f0cdfaf48a2a,Nathan Camargo,1999-07-19,423.097.395-04,97123267,Marques,AC,Brasil,F,(071) 4428-9864,42309739504@exemplo.com.br,2026-05-09
032bcdc2-adde-4c77-92cc-67f855b0bf83,Maria Luísa Cassiano,1936-02-04,530.099.228-47,89832665,Pinto de Guerra,AC,Brasil,M,(061) 0105 4970,53009922847@exemplo.com.br,2024-11-14
af2b654d-0d5f-493c-8267-c06b8f6c772a,Nicole Silva,1990-07-29,815.202.603-19,90989272,Novais de das Neves,RJ,Brasil,M,0300-547-5292,81520260319@exemplo.com.br,2026-04-04
994713ae-4f34-4c51-828c-8061e9b8b541,Otto da Cruz,1977-05-22,408.764.490-02,72493-111,Pereira,MG,Brasil,M,+55 (021) 8838-6570,40876449002@exemplo.com.br,2024-06-19
ed0cf036-2664-480e-85e8-a0c7bc6c3a07,Kevin da Mata,1977-03-10,614.364.343-91,35149882,Borges Verde,RJ,Brasil,M,(011) 4755 8254,61436434391@exemplo.com.br,2025-03-29
6b340deb-93fa-4608-a398-f360726eb03d,Emanuelly Souza,1994-05-23,848.661.103-47,47672-060,Gomes,GO,Brasil,M,(041) 1116-2269,84866110347@exemplo.com.br,2026-05-28
666a094d-bb24-40a8-b602-2725afe2ede7,Apollo Rocha,1982-12-23,425.209.358-43,70346642,Cardoso do Amparo,AC,Brasil,M,0800 032 6390,42520935843@exemplo.com.br,2025-08-11
d2ed72cd-4de6-4476-b21a-86a64d36922c,Dr. Bento Gonçalves,1958-12-04,907.886.353-65,81450075,Azevedo do Oeste,AC,Brasil,M,+55 (021) 2935-2039,90788635365@exemplo.com.br,2024-12-21
0cf52f61-57cb-40a5-b67e-106b8a8735a0,Léo Andrade,1976-10-18,186.773.798-40,08409200,Ramos,PI,Brasil,M,+55 71 0803 3007,18677379840@exemplo.com.br,2025-06-01
b5894ea7-e95f-4973-9b89-07b4d6dde7b8,João Gabriel Costela,2003-10-26,002.578.739-14,63474313,Azevedo,PB,Brasil,F,+55 51 6218 4044,00257873914@exemplo.com.br,2025-05-09
a8671e80-1cbd-4f6d-919a-cb418090fa89,Alana Ferreira,1970-08-10,491.471.334-58,60769-650,Câmara,MS,Brasil,F,+55 (041) 3073 9063,49147133458@exemplo.com.br,2026-04-19
e21fefae-490d-4065-8070-c68f53ddf52c,Vitor Hugo Correia,1964-07-02,953.168.692-52,30053-631,Montenegro,MS,Brasil,M,(071) 6589-4514,95316869252@exemplo.com.br,2024-11-12
ae2f8baa-9ddc-4bb0-bc74-2a799b3fa8b0,Srta. Heloisa Peixoto,2007-09-28,379.564.193-71,16103511,da Luz da Mata,GO,Brasil,M,(031) 8833 2685,37956419371@exemplo.com.br,2025-02-05
2a844936-acd9-4ba4-b4e2-5cf83f115ae1,Emanuel Rios,1948-01-27,267.487.526-25,33301518,Marques,TO,Brasil,F,+55 84 1985 3809,26748752625@exemplo.com.br,2025-07-11
dd86b3d3-0a8b-4ca9-bd42-f7ea2480615b,Srta. Yasmin Almeida,2000-07-19,185.589.534-29,82786324,Barros,PE,Brasil,M,+55 81 8381-8216,18558953429@exemplo.com.br,2025-05-20
52122830-b313-46b7-84e6-74c0ae799f21,Yago Gomes,2001-10-27,284.620.955-28,58216243,Caldeira da Praia,RN,Brasil,F,41 7964 4007,28462095528@exemplo.com.br,2026-05-11
3e5bf90f-c55d-4383-a5f6-4315dc75c439,Isaac Fernandes,1939-06-30,674.751.746-56,43860-107,Pereira,BA,Brasil,M,+55 (021) 2847-8958,67475174656@exemplo.com.br,2025-02-15
aded2655-e7fc-48a3-b366-14c1c1169bc0,Ravi da Luz,1958-11-08,961.078.148-53,73818-410,Fonseca de Silveira,TO,Brasil,M,(061) 4423 8920,96107814853@exemplo.com.br,2025-12-12
49b4d09b-c3f6-463b-b11c-eef19e6042ef,Anthony Gabriel da Conceição,1991-07-07,889.836.915-91,48390256,Nogueira do Campo,MG,Brasil,M,0500-118-7577,88983691591@exemplo.com.br,2026-04-27
652a5746-de6c-4fb5-b5c0-0ecb30f33f69,Sarah Alves,1954-03-06,434.445.113-79,02751029,Ferreira,MS,Brasil,M,(081) 9999 5736,43444511379@exemplo.com.br,2026-04-21
4868ac17-37ef-4046-998c-2faf3e07c205,João Souza,1949-07-10,684.065.169-02,76698-316,Correia do Sul,AC,Brasil,M,+55 11 1614-7965,68406516902@exemplo.com.br,2025-10-23
fdf65509-720e-438e-a7c5-673cc1864861,Camila Siqueira,1972-02-28,668.134.761-77,35952-556,Rodrigues,RR,Brasil,F,0500-410-1965,66813476177@exemplo.com.br,2025-04-15
13507657-692e-4935-bb86-2192cecbe46f,Vitor Gabriel Sampaio,1983-05-22,894.299.045-93,12479-422,Almeida do Sul,RR,Brasil,M,51 2512 2636,89429904593@exemplo.com.br,2025-05-31
23e3822c-a8b3-43b0-8499-eafa9f5bdc78,Dr. Antônio Moreira,2001-11-17,544.430.434-46,70740401,Macedo,AP,Brasil,F,+55 (071) 8724 7327,54443043446@exemplo.com.br,2025-11-05
88ad14a9-f6a5-4292-bf85-8f5b6d865861,Manuela Câmara,2003-02-08,278.248.316-71,01437-175,da Costa de Porto,PI,Brasil,M,+55 (041) 6640 9052,27824831671@exemplo.com.br,2025-05-23
3b327845-f757-4566-be2a-8937e978bed3,Pedro Sampaio,1943-02-20,013.083.212-05,16674-111,Melo das Flores,PR,Brasil,M,0300-556-8860,01308321205@exemplo.com.br,2025-07-26
d48465d7-ba78-471d-ac6a-dccba4cfe6c9,Catarina Aparecida,2000-10-18,255.752.733-54,76966343,Gomes das Flores,MT,Brasil,F,84 2988-0922,25575273354@exemplo.com.br,2026-01-06
b01b650c-94fc-41c0-823c-36f3c32d934b,Alexia Nunes,1953-11-21,972.989.617-54,63804-264,Moraes do Campo,RJ,Brasil,M,(084) 8823-4931,97298961754@exemplo.com.br,2026-03-12
c2c6b41c-bf59-4f17-8d4c-3e17179dd5bf,José Pedro Macedo,2007-07-22,529.672.163-17,15965710,da Mata,RO,Brasil,F,+55 (041) 6703-1024,52967216317@exemplo.com.br,2026-03-21
27bacf9e-bd48-4464-9027-95187e5244d9,Dr. Pedro Miguel Cavalcante,1971-02-25,585.974.810-73,54228-096,Rodrigues de Minas,PR,Brasil,F,+55 (041) 0903-0311,58597481073@exemplo.com.br,2026-05-05
238414c7-556b-415a-a8ae-56e308837a3f,Nina Camargo,1999-03-08,253.138.086-21,75004867,Garcia Paulista,CE,Brasil,F,51 6019 7357,25313808621@exemplo.com.br,2025-02-07
b52ba97f-9ebe-4a9c-8cdc-c3e3b5a38536,Ana Vitória Abreu,1948-12-12,385.671.603-74,57074-689,Leão,GO,Brasil,M,0500 651 9745,38567160374@exemplo.com.br,2025-03-15
03c6cb87-106f-463e-b44f-dc52c94cb212,Bruna Pereira,1950-10-25,864.318.486-47,15460-368,Jesus,AM,Brasil,M,+55 (051) 7761-6613,86431848647@exemplo.com.br,2025-12-07
3568991b-332f-4bf0-bde0-bfd7d6fdebca,Daniel Vieira,1995-12-10,713.109.788-07,57660421,Lima,PE,Brasil,M,+55 31 3372-3303,71310978807@exemplo.com.br,2026-04-14
2b1310a1-4ef3-4078-a23b-94aee97d51ee,Sophia Câmara,1958-10-19,849.660.965-79,66723-060,Correia de Minas,RN,Brasil,F,+55 (061) 1609 1583,84966096579@exemplo.com.br,2025-03-22
bcecae55-1ce9-4702-b464-32acc47a018d,Calebe Marques,1963-01-11,534.301.297-95,39146739,Freitas,AP,Brasil,M,71 8583 9189,53430129795@exemplo.com.br,2026-01-15
63c2c676-d03c-496d-b859-7f4d6436569a,Mirella Montenegro,1964-08-06,451.795.557-13,59381-483,Silva,AL,Brasil,M,(031) 6817 8888,45179555713@exemplo.com.br,2025-08-25
e8287c7a-d68d-4d1f-bb64-957de95fe4c5,Srta. Kamilly Oliveira,1991-05-20,794.002.769-90,51264140,Vargas,TO,Brasil,M,0800-157-6616,79400276990@exemplo.com.br,2025-12-30
7f55353e-dcb2-4e00-8cae-9a999ef125db,Evelyn Aragão,1983-04-30,206.283.705-26,50860966,Cavalcanti,BA,Brasil,M,+55 (051) 8583-4443,20628370526@exemplo.com.br,2025-07-28
0566b00f-bce8-45bb-8a37-6693627dc013,Dr. Benjamim Albuquerque,1984-11-16,739.812.158-50,94002514,Marques Verde,PI,Brasil,M,+55 11 0380-1147,73981215850@exemplo.com.br,2026-01-25
17024fe2-4aa4-41ac-b483-208020f1f44a,Sr. Arthur Miguel da Luz,1987-04-20,531.474.166-44,29258920,Câmara da Prata,CE,Brasil,M,+55 51 4772 3274,53147416644@exemplo.com.br,2025-05-16
095e7f84-b440-48fb-90c1-bb205f5eeffd,Eduardo Guerra,1952-08-30,291.140.037-05,56572977,Martins,PB,Brasil,M,(031) 3494-8720,29114003705@exemplo.com.br,2025-12-09
fcb3bcb1-d9b0-4ce7-8b1a-285c3a54078f,Dra. Clara Andrade,1986-07-20,787.695.626-59,23512616,Teixeira da Prata,SC,Brasil,F,(041) 5238 4868,78769562659@exemplo.com.br,2024-12-28
192387d2-43a6-4520-a50f-3a57d7fa998e,Sr. Ravy Costa,1975-01-16,249.410.501-79,24416613,Viana,RO,Brasil,M,11 2259 0270,24941050179@exemplo.com.br,2025-11-24
e9fab288-a700-401e-8063-d99a67e463f1,Luiz Otávio Mendes,1973-10-15,977.084.499-94,56904-940,Aragão Alegre,AC,Brasil,F,+55 (061) 9967 2086,97708449994@exemplo.com.br,2025-01-05
a6be80bb-8cc1-4a37-b452-c899428b4c45,Srta. Esther Vieira,1986-10-19,740.493.849-47,29142943,Leão,RR,Brasil,M,11 5533 5590,74049384947@exemplo.com.br,2026-02-14
5ceeae55-f6eb-4cdf-836c-2802ac1fb497,Joaquim Moraes,1966-09-07,790.727.677-71,32066-734,Caldeira,MS,Brasil,M,+55 (021) 2381-3045,79072767771@exemplo.com.br,2025-03-20
1b1e0748-5a9a-4b57-8e46-6f0f59d28a06,Joaquim da Mota,1994-07-17,540.441.975-73,10303639,Duarte do Oeste,RR,Brasil,M,(081) 7275-7193,54044197573@exemplo.com.br,2026-05-11
7b70d601-771a-4f3b-a6c8-eee623efe458,Luiz Henrique Nascimento,1950-06-30,883.510.191-55,68336-581,Macedo,AM,Brasil,M,+55 (081) 0378-7955,88351019155@exemplo.com.br,2024-10-19
